SMILES,CB1
Cc1c(NS(=O)(=O)c2nn(c(c2C)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl)nn(c1c5ccc(Cl)cc5)c6ccc(Cl)cc6Cl,1
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCCC4,0
Fc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CC4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCC4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCOCC4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCCC4,0
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cc(C)ccc13,1
CCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3ccccc13,1
O=C(N\N=C\1/C(=O)N(CCC2CCCCC2)c3ccccc13)Nc4ccccc4,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2cccc3ccccc23)\c4ccccc14,0
Clc1ccc(CN2C(=O)\C(=N/NC(=O)c3ccccc3)\c4ccccc24)cc1,0
CCCCCCN1C(=O)\C(=N/NC(=O)CCCCC)\c2ccccc12,1
O=C(N\N=C\1/C(=O)N(CCN2C(=O)c3ccccc3C2=O)c4ccccc14)c5ccccc5,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cccc(C)c13,0
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccc(Cl)cc2)\c3ccccc13,1
CCCCCCN1C(=O)\C(=N\NC(=O)OC(C)(C)C)\c2ccccc12,0
CCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3ccccc13,0
O=C1N(CCC2CCCCC2)c3ccccc3/C/1=N/NC(=S)Nc4ccccc4,1
O=C1N(CCC2CCCCC2)c3ccccc3/C/1=N/NS(=O)(=O)c4ccccc4,1
CCCCCCN1C(=O)\C(=N/NC(=O)Nc2ccccc2)\c3ccccc13,1
CCCCCCN1C(=O)\C(=N/NC(=S)Nc2ccccc2)\c3ccccc13,1
CCCCCCN1C(=O)\C(=N\NS(=O)(=O)c2ccccc2)\c3ccccc13,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cccc(Cl)c13,0
CCCCCCCCN1C(=O)NC(C1=O)(c2ccccc2)c3ccccc3,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cc(F)ccc13,0
CCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cc(I)ccc13,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2cc3ccccc3s2)\c4ccccc14,1
CN1CCN(CC1)NC(=O)c2cnn(c3ccc(Cl)cc3Cl)c2c4ccc(I)cc4,0
CCC\C=C\c1oc2cc(CC=C(C)C)c(O)c(C=O)c2c1,1
CCCCCCCCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3ccccc13,1
COc1ccccc1CC2=Cc3c(OC)cc(C)cc3OC2=O,1
COc1ccc(CC2=Cc3c(OC)cc(C)cc3OC2=O)cc1,1
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NCCN4CCCCC4,1
Cc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
Cc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCC4,1
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC45CC6CC(CC(C6)C4)C5,0
Clc1ccc(c(Cl)c1)n2ncc(C(=O)NC3CCCCC3)c2c4ccc(I)cc4,0
Clc1ccc(c(Cl)c1)n2ncc(C(=O)NC34CC5CC(CC(C5)C3)C4)c2c6ccc(I)cc6,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)N4CCCCC4,0
Cc1ccc(NC(=O)[C@H]2C[C@@]3(C)CC[C@]2(C)O3)cc1S(=O)(=O)N4CCOCC4,1
COc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,0
CCCCCCCCN1C(=O)NC(C1=O)(c2ccc(F)cc2)c3ccc(F)cc3,1
CCCCN1C(=O)NC(C1=O)(c2ccccc2)c3ccccc3,1
O=C1NC(C(=O)N1Cc2ccccc2)(c3ccccc3)c4ccccc4,1
COc1cc(NC(=O)C)ccc1O,1
Fc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCC4,0
CC(=O)Nc1ccc2[nH]ncc2c1,1
Clc1ccc(c(Cl)c1)n2ncc(C(=O)NN3CCCCC3)c2c4ccc(Br)cc4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCC4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,0
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cc(OC)ccc13,1
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CC5CCCC5C4,0
Fc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCOCC4,1
CCCCCCCCN1C(=O)NC(C1=O)(c2ccc(Br)cc2)c3ccc(Br)cc3,1
O=C1Oc2ccc3ccccc3c2C=C1Cc4ccccc4,1
O=C(Cc1ccccc1)N\N=C\2/C(=O)N(CCC3CCCCC3)c4ccccc24,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCCCC4,0
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccc3ccccc3c2)\c4ccccc14,1
O=C(N\N=C\1/C(=O)N(CCC2CCCCC2)c3ccccc13)c4ccccc4,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)N4CCCC4,1
O=C(N\N=C\1/C(=O)N(CC2CCCCC2)c3ccccc13)c4ccccc4,0
COc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCC4,0
CCCCCCN1C(=O)\C(=N/NC(=O)Cc2ccccc2)\c3ccccc13,0
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cccc(I)c13,0
Clc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)N4CCc5ccccc5C4,0
CCCCCCN1C(=O)\C(=N/NC(=O)C2CCCCC2)\c3ccccc13,0
Fc1ccc(cc1)c2c(cnn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1S(=O)(=O)N3CCOCC3,1
CCCCCCN1C(=O)\C(=N/NC(=O)c2ccccc2)\c3cc(Cl)ccc13,1
CCCCCCN1C(=O)\C(=N/NC(=O)C23CC4CC(CC(C4)C2)C3)\c5ccccc15,0
Clc1ccc(c(Cl)c1)n2ncc(C(=O)NC3CCCCC3)c2c4ccc(Br)cc4,0
O=C(N\N=C\1/C(=O)N(c2ccccc2)c3ccccc13)c4ccccc4,1
COCCS(=O)(=O)N1CCc2c(C1)nc(n2CC3CC3)C(C)(C)C,1
CC(C)(C)Cc1nc2CN(CCc2n1CC3CC3)S(=O)(=O)Cc4ccccc4,1
CC(C)(C)c1nc2CN(CCc2n1CC3CC3)S(=O)(=O)Cc4ccccc4,1
Cc1onc(C)c1S(=O)(=O)N2CCc3c(C2)nc(CC(C)(C)C)n3CC4CC4,1
CC(C)(C)c1nc2CN(CCc2n1CC3CC3)S(=O)(=O)C,1
CC(C)(C)Cc1nc2CN(CCc2n1CC3CC3)S(=O)(=O)c4cccnc4,1
CC(C)(C)c1nc2CN(CCc2n1CC3CC3)S(=O)(=O)c4cccnc4,1
Cc1nocc1S(=O)(=O)N2CCc3c(C2)nc(CC(C)(C)C)n3CC4CC4,1
CC(C)(C)Cc1nc2CN(CCc2n1CC3CC3)S(=O)(=O)c4ccccc4,1
CC(C)(C)Cc1nc2CN(CCc2n1CC3CC3)S(=O)(=O)C,1
CC(C)(C)c1nc2CN(CCc2n1CC3CC3)S(=O)(=O)c4ccccc4,1
CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)c1,1
CC1CCCCC1C(=O)Nc2cc(CN3CCOCC3)c(C)cc2C,1
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1F,1
CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCc1ccc(OC)cc1,1
CC1CCCCC1C(=O)Nc2cc(CN3CCOCC3)c(C)cc2F,1
CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3)c(Cl)nc12,0
CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(F)cc3)c(Cl)nc12,0
CCCCCOc1c(OC)ccc2C=C(C(=O)NCCc3ccc(F)cc3)C(=O)Nc12,1
CC(C)OC(=O)N\N=C\1/Sc2cc(OC(F)(F)F)ccc2N1C,1
COc1ccc(cc1)C2=CC(=O)c3c(O)c(OC)c(O)cc3O2,1
Cc1ccc(cc1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Cl)cc4Cl,1
CCN1CCN(CC1)C(=O)c2cn3C(COc4cccc2c34)C5CCCCC5,1
CCN1CCN(CC1)C(=O)c2cn3C(CCc4cccc2c34)C5CCCCC5,1
CCN1CCN(CC1)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
CCN1CCN(CC1)C(=O)c2cn3[C@H](COc4cccc2c34)C5CCCCC5,0
CCN1CCN(CC1)C(=O)c2cn(CC3CCCCC3)c4c(OC)cccc24,1
CN1CCN(CC1)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
O=C(N1CCNCC1)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
CCN1[C@H](C)CN(C[C@@H]1C)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@@H]1CN(C[C@H](C)N1C)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@@H]1CN(C[C@H](C)N1)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
CCN1[C@H](C)CN(C[C@@H]1C)C(=O)c2cn(CC3CCCCC3)c4c(OC)cccc24,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@@H](C)N(C)[C@@H](C)C4,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN(C)[C@@H](C)C4,1
C[C@H]1CN(CCN1C)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@H]1CN(CCN1)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@@H]1CN(C)C[C@H](C)N1C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@@H]1CNC[C@H](C)N1C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
C[C@@H]1CN(C[C@H](C)N1CCO)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
COCCN1[C@H](C)CN(C[C@@H]1C)C(=O)c2cn3[C@@H](COc4cccc2c34)C5CCCCC5,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)N[C@H]3C[C@H]4CC[C@]3(C)C4(C)C,1
CCCCC1=NN(CC1c2ccccc2)C(=O)NC(C)(C)c3ccccc3,1
CCCCC1=NN(CC1c2cccc(F)c2)C(=O)NC(C)(C)c3ccc(F)cc3,1
CCCCC1=NN(CC1c2ccccc2F)C(=O)NC(C)(C)c3ccc(F)cc3,1
CCCCC1=NN(CC1c2ccsc2)C(=O)NC(C)(C)c3ccccc3,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)c3cccc4ccccc34,1
CCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)C(C)(C)C1c3ccccc3,1
CCCCC1=NN(C(=O)N[C@H]2C[C@H]3CC[C@]2(C)C3(C)C)C(C)(C)C1c4ccccc4,1
CCCCCN1N=C(CC1c2ccccc2)C(=O)NC3C4CC5CC(CC3C5)C4,1
CCCCCN1N=C(CC1c2ccccc2)C(=O)NC(C)(C)c3ccc(F)cc3,1
CCCCCN1N=C(CC1c2ccccc2)C(=O)N[C@H]3C[C@H]4CC[C@]3(C)C4(C)C,1
CCCCCN1N=C(CC1c2ccccc2F)C(=O)N[C@H]3C[C@H]4CC[C@]3(C)C4(C)C,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NC34CC5CC(CC(C5)C3)C4,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NC3C4CC5CC(CC3C5)C4,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NCC34CC5CC(CC(C5)C3)C4,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NCc3ccccc3,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)Nc3cccc4ccccc34,1
CCCCCC1=NN(CC1c2ccccc2)C(=O)NC(C)(C)c3ccccc3,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NCCCNCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,1
Cc1c(nn(c1c2ccc(Cl)cc2)c3ccc(Cl)cc3Cl)C(=O)NCCNCCNC(=O)c4nn(c(c4C)c5ccc(Cl)cc5)c6ccc(Cl)cc6Cl,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NCCCCCNCCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NCCCCCCCNCCCCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,1
Cc1c(nn(c1c2ccc(Cl)cc2)c3ccc(Cl)cc3Cl)C(=O)NCCCCCCCCCNCCCCCCCCCNC(=O)c4nn(c(c4C)c5ccc(Cl)cc5)c6ccc(Cl)cc6Cl,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NCCCCCCCCCCCNCCCCCCCCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,0
CN(CCCCCNC(=O)c1nn(c2ccc(Cl)cc2Cl)c(c1C)c3ccc(Cl)cc3)CCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,1
CN(CCCCCCCNC(=O)c1nn(c2ccc(Cl)cc2Cl)c(c1C)c3ccc(Cl)cc3)CCCCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,1
CN(CCCCCCCCCNC(=O)c1nn(c(c1C)c2ccc(Cl)cc2)c3ccc(Cl)cc3Cl)CCCCCCCCCNC(=O)c4nn(c(c4C)c5ccc(Cl)cc5)c6ccc(Cl)cc6Cl,1
CN(CCCCCCCCCCCNC(=O)c1nn(c2ccc(Cl)cc2Cl)c(c1C)c3ccc(Cl)cc3)CCCCCCCCCCCNC(=O)c4nn(c5ccc(Cl)cc5Cl)c(c4C)c6ccc(Cl)cc6,0
Cl.O=C(N1CCN2CCCC[C@H]2C1)c3cn4[C@@H](COc5cccc3c45)C6CCCCC6,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN5CCCC[C@@H]5C4,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN5CCCC[C@H]5C4,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN5CCC[C@@H]5C4,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN5CCC[C@H]5C4,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@H]5CCCN5C[C@H]4C,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@@H]5CCCN5C[C@@H]4C,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@H]5CCCN5C[C@@H]4C,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@@H]5CCCN5C[C@H]4C,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@H]5CCCN5CC4(C)C,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@@H]5CCCN5CC4(C)C,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@H]5CCCN5C[C@H]4CC(C)C,1
COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@@H]5CCCN5C[C@@H]4CC(C)C,0
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4CCN5CCC[C@@]5(C)C4,1
Cl.COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N4C[C@]5(C)CSCN5C[C@@H]4C,1
CCN1CCN(CC1)C(=O)c2cn(CC3CCCCC3)c4c(OC)cccc24.OC(=O)\C=C/C(=O)O,1
Cl.O=C(N1CCN2CCCC[C@H]2C1)c3cn4[C@H](COc5cccc3c45)C6CCCCC6,1
CN1CCN(CC1)c2nc(C)nc3sc(cc23)c4ccccc4,1
O=C(NC(=S)N1CCCCC1)C23CC4CC(CC(C4)C2)C3,0
CCc1c([nH]c2ccc(Cl)cc12)C(=O)NCCc3ccc(cc3)N4CCCCC4,1
CC(C)n1cc(nc1c2cccc(CN3CCOCC3)c2)c4cccc(c4)C(F)(F)F,1
FC(F)(F)c1cccc(c1)c2cn(CC3CC3)c(n2)c4cccc(CN5CCOCC5)c4,1
FC(F)(F)c1cccc(c1)c2cn(Cc3ccccc3)c(n2)c4cccc(CN5CCOCC5)c4,1
CC(=O)n1cc(nc1c2cccc(CN3CCOCC3)c2)c4cccc(c4)C(F)(F)F,1
FC(F)(F)c1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCOCC4)c3,1
FC(F)(F)c1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCSCC4)c3,1
CC1CN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)CCO1,0
FC(F)(F)c1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,0
CC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)CC1,0
FC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)CC1,1
FC(F)(F)c1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCC(F)(F)CC4)c3,1
O[C@H]1CCCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)C1,0
OCC1CCCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)C1,1
Brc1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCOCC4)c3,1
CC1CN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(Cl)c4)CCO1,1
FC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(Cl)c4)CC1,1
CC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(Cl)c4Cl)CC1,0
FC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4cccc(Cl)c4Cl)CC1,1
FC1CCN(Cc2cccc(c2)c3nc(c[nH]3)c4ccc(Cl)cc4Cl)CC1,1
COc1ccc(c(F)c1)c2c[nH]c(n2)c3cccc(CN4CCC(F)(F)CC4)c3,1
COc1ccc(F)c(c1)c2c[nH]c(n2)c3cccc(CN4CCOCC4)c3,1
COc1ccc(F)c(c1)c2c[nH]c(n2)c3cccc(CN4CCC(F)(F)CC4)c3,1
COc1ccc(F)c(c1)c2c[nH]c(n2)c3cccc(CN4CCC(F)CC4)c3,1
FC1CCN(Cc2ccccc2c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)CC1,0
CC1CN(Cc2ccccc2c3nc(c[nH]3)c4cccc(c4)C(F)(F)F)CCO1,0
Clc1cccc(c1)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,1
Clc1cccc(c1Cl)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,0
Clc1ccc(c(Cl)c1)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,1
COc1ccc(F)c(c1)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,1
CCOc1ccc(F)c(c1)c2c[nH]c(n2)c3cccc(CN4CCCCC4)c3,1
COCCN(C)Cc1nc(ns1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
Clc1cccc2c(cn(CC3CCCCC3)c12)c4nsc(CN5CCCC5)n4,1
Clc1cccc2c(cn(CC3CCOCC3)c12)c4nsc(CN5CCCC5)n4,1
CC(=O)N[C@@H]1CCN(Cc2nc(ns2)c3cn(CC4CCOCC4)c5c(Cl)cccc35)C1,1
OC[C@H]1CCCN1Cc2nc(ns2)c3cn(CC4CCOCC4)c5c(Cl)cccc35,1
OC(=O)C1CCCN1Cc2nc(ns2)c3cn(CC4CCOCC4)c5c(Cl)cccc35,1
NC(=O)CNC(=O)[C@@H]1CCCN1Cc2nc(ns2)c3cn(CC4CCOCC4)c5c(Cl)cccc35,1
CN(CCO)Cc1nc(ns1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
COCCN(Cc1nc(ns1)c2cn(CC3CCOCC3)c4c(Cl)cccc24)S(=O)(=O)C,1
CS(=O)(=O)N(CCO)Cc1nc(ns1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
COCCN(C)Cc1nc(ns1)c2cn(CC3CCS(=O)(=O)CC3)c4c(Cl)cccc24,1
Clc1cccc2c(cn(CC3CCOCC3)c12)c4noc(CN5CCCC5)n4,1
CN(CC(=O)N)Cc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CN(CC(=O)NCCO)Cc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CN(Cc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24)[C@@H](CO)C(=O)N,1
OCCNC(=O)C1CCN(Cc2onc(n2)c3cn(CC4CCOCC4)c5c(Cl)cccc35)CC1,1
COCC(=O)NCc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CCNC(=O)NCc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CN(C)S(=O)(=O)N(C)Cc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CC(C)N(CCO)Cc1csc(n1)c2c(CC3CCOCC3)[nH]c4c(Cl)cccc24,1
Oc1ccc(cc1CC=C)c2cc(CC=C)ccc2O,0
CCC1CCc2sc(cc2C1)C(=O)Nc3cc(ccc3OC)S(=O)(=O)N4CCOCC4,0
Cl.CCN(CC)Cc1csc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
CCCCc1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC3CCCC3)cc1,0
O=C(CCC1CCCC1)N2CCCN(CC2)C(=O)Nc3ccccc3,0
Cc1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC3CCCC3)cc1,0
CCc1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC3CCCC3)cc1,0
CC(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC3CCCC3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC3CCCC3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)CC3CCCC3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)C3CCCC3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)C3CCCCC3)cc1,0
CC(C)CCC(=O)N1CCCN(CC1)C(=O)Nc2ccc(cc2)C(C)(C)C,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)c3ccc(Cl)cc3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)c3cc(Cl)cc(Cl)c3)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)c3cc(Cl)ccc3Cl)cc1,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)c3ccc(cc3)C(F)(F)F)cc1,0
CN(C)c1ccc(cc1)C(=O)N2CCCN(CC2)C(=O)Nc3ccc(cc3)C(C)(C)C,0
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)cc1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)c1,0
CC(C)(C)c1cc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)on1,0
Cc1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)c1,0
Cc1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)c1C,0
O=C(Nc1cc(on1)c2ccccc2)N3CCCN(CC3)C(=O)C4CCOCC4,0
CC(C)(C)c1cnc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)s1,0
O=C(Nc1ncc(s1)c2ccccc2)N3CCCN(CC3)C(=O)C4CCOCC4,0
CC(C)(C)c1csc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)n1,0
O=C(Nc1nc(cs1)c2ccccc2)N3CCCN(CC3)C(=O)C4CCOCC4,0
Cn1nc(cc1NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)C(C)(C)C,0
CC(C)(C)c1cc(NC(=O)N2CCCN(CC2)C(=O)C3CCOCC3)[nH]n1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCCOC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCCCO3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCCO3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCOC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)[C@@H]3CC[C@H](O)CC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)[C@@H]3CC[C@@H](O)CC3)c1,0
CC(=O)N1CCC(CC1)C(=O)N2CCCN(CC2)C(=O)Nc3cc(on3)C(C)(C)C,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)C)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)C3CCNCC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)CN3CCOCC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)CN3CCS(=O)(=O)CC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)N3CCOCC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)N3CCS(=O)(=O)CC3)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)N3CCN(CC3)S(=O)(=O)C)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)N3CCC(CC3)S(=O)(=O)C)c1,0
CC(C)(C)c1onc(NC(=O)N2CCCN(CC2)C(=O)NC3CCOCC3)c1,0
Cl.CCc1cccc2c(cn(CC3CCCCC3)c12)c4nsc(CN5CCCC5)n4,1
CCc1cccc2c(cn(CC3CCOCC3)c12)c4nsc(CN5CCCC5)n4,1
